id,state,country_id
1368,Kingston,96
1369,Manchester,96
1370,Portland,96
1371,"Saint Andrew",96
1372,"Saint Ann",96
1373,"Saint Catherine",96
1374,"Saint Elizabeth",96
1375,"Saint James",96
1376,"Saint Mary",96
1377,"Saint Thomas",96
1378,Trelawny,96
1379,Westmoreland,96
1380,Other,96
1381,Aichi,97
1382,Akita,97
1383,Aomori,97
1384,Chiba,97
1385,Ehime,97
1386,Fukui,97
1387,Fukuoka,97
1388,Fukushima,97
1389,Gifu,97
1390,Gumma,97
1391,Hiroshima,97
1392,Hokkaido,97
1393,Hyogo,97
1394,Ibaraki,97
1395,Ishikawa,97
1396,Iwate,97
1397,Kagawa,97
1398,Kagoshima,97
1399,Kanagawa,97
1400,Kochi,97
1401,Kumamoto,97
1402,Kyoto,97
1403,Mie,97
1404,Miyagi,97
1405,Miyazaki,97
1406,Nagano,97
1407,Nagasaki,97
1408,Nara,97
1409,Niigata,97
1410,Oita,97
1411,Okayama,97
1412,Okinawa,97
1413,Osaka,97
1414,Saga,97
1415,Saitama,97
1416,Shiga,97
1417,Shimane,97
1418,Shizuoka,97
1419,Tochigi,97
1420,Tokushima,97
1421,Tokyo,97
1422,Tottori,97
1423,Toyama,97
1424,Wakayama,97
1425,Yamagata,97
1426,Yamaguchi,97
1427,Yamanashi,97
1428,Other,97
1429,Ajlun,98
1430,"Al 'Aqabah",98
1431,"Al Balqa'",98
1432,"Al Karak",98
1433,"Al Mafraq",98
1434,'Amman,98
1435,"At Tafilah",98
1436,"Az Zarqa'",98
1437,Irbid,98
1438,Jarash,98
1439,Ma'an,98
1440,Madaba,98
1441,Other,98
1442,"Almaty Oblysy",99
1443,"Almaty Qalasy",99
1444,"Aqmola Oblysy",99
1445,"Aqtobe Oblysy",99
1446,"Astana Qalasy",99
1447,"Atyrau Oblysy",99
1448,"Batys Qazaqstan Oblysy",99
1449,"Bayqongyr Qalasy",99
1450,"Mangghystau Oblysy",99
1451,"Ongtustik Qazaqstan Oblysy",99
1452,"Pavlodar Oblysy",99
1453,"Qaraghandy Oblysy",99
1454,"Qostanay Oblysy",99
1455,"Qyzylorda Oblysy",99
1456,"Shyghys Qazaqstan Oblysy",99
1457,"Soltustik Qazaqstan Oblysy",99
1458,"Zhambyl Oblysy",99
1459,Other,99
1460,Central,100
1461,Coast,100
1462,Eastern,100
1463,"Nairobi Area",100
1464,"North Eastern",100
1465,Nyanza,100
1466,"Rift Valley",100
1467,Western,100
1468,Other,100
1469,"Tarawa Island",101
1470,Other,101
1471,Chagang,102
1472,"North Hamgyong",102
1473,"South Hamgyong",102
1474,"North Hwanghae",102
1475,"South Hwanghae",102
1476,Kangwon,102
1477,"North P'yongan",102
1478,"South P'yongan",102
1479,Yanggang,102
1480,Kaesong,102
1481,Najin,102
1482,Namp'o,102
1483,Pyongyang,102
1484,Other,102
1485,Seoul,103
1486,"Busan City",103
1487,"Daegu City",103
1488,"Incheon City",103
1489,"Gwangju City",103
1490,"Daejeon City",103
1491,Ulsan,103
1492,"Gyeonggi Province",103
1493,"Gangwon Province",103
1494,"North Chungcheong Province",103
1495,"South Chungcheong Province",103
1496,"North Jeolla Province",103
1497,"South Jeolla Province",103
1498,"North Gyeongsang Province",103
1499,"South Gyeongsang Province",103
1500,Jeju,103
1501,Other,103
1502,"Al Ahmadi",104
1503,"Al Farwaniyah",104
1504,"Al Asimah",104
1505,"Al Jahra",104
1506,Hawalli,104
1507,"Mubarak Al-Kabeer",104
1508,Other,104
1509,"Batken Oblasty",105
1510,"Bishkek Shaary",105
1511,"Chuy Oblasty",105
1512,"Jalal-Abad Oblasty",105
1513,"Naryn Oblasty",105
1514,"Osh Oblasty",105
1515,"Talas Oblasty",105
1516,"Ysyk-Kol Oblasty",105
1517,Other,105
1518,Attapu,106
1519,Bokeo,106
1520,Bolikhamxai,106
1521,Champasak,106
1522,Houaphan,106
1523,Khammouan,106
1524,Louangnamtha,106
1525,Louangphrabang,106
1526,Oudomxai,106
1527,Phongsali,106
1528,Salavan,106
1529,Savannakhet,106
1530,Viangchan,106
1531,Viangchan,106
1532,Xaignabouli,106
1533,Xaisomboun,106
1534,Xekong,106
1535,Xiangkhoang,106
1536,Other,106
1537,"Aizkraukles Rajons",107
1538,"Aluksnes Rajons",107
1539,"Balvu Rajons",107
1540,"Bauskas Rajons",107
1541,"Cesu Rajons",107
1542,Daugavpils,107
1543,"Daugavpils Rajons",107
1544,"Dobeles Rajons",107
1545,"Gulbenes Rajons",107
1546,"Jekabpils Rajons",107
1547,Jelgava,107
1548,"Jelgavas Rajons",107
1549,Jurmala,107
1550,"Kraslavas Rajons",107
1551,"Kuldigas Rajons",107
1552,Liepaja,107
1553,"Liepajas Rajons",107
1554,"Limbazu Rajons",107
1555,"Ludzas Rajons",107
1556,"Madonas Rajons",107
1557,"Ogres Rajons",107
1558,"Preilu Rajons",107
1559,Rezekne,107
1560,"Rezeknes Rajons",107
1561,Riga,107
1562,"Rigas Rajons",107
1563,"Saldus Rajons",107
1564,"Talsu Rajons",107
1565,"Tukuma Rajons",107
1566,"Valkas Rajons",107
1567,"Valmieras Rajons",107
1568,Ventspils,107
1569,"Ventspils Rajons",107
1570,Other,107
1571,Beyrouth,108
1572,Beqaa,108
1573,Liban-Nord,108
1574,Liban-Sud,108
1575,Mont-Liban,108
1576,Nabatiye,108
1577,Other,108
1578,Berea,109
1579,Butha-Buthe,109
1580,Leribe,109
1581,Mafeteng,109
1582,Maseru,109
1583,"Mohale's Hoek",109
1584,Mokhotlong,109
1585,"Qacha's Nek",109
1586,Quthing,109
1587,Thaba-Tseka,109
1588,Other,109
1589,Bomi,110
1590,Bong,110
1591,Gbarpolu,110
1592,"Grand Bassa",110
1593,"Grand Cape Mount",110
1594,"Grand Gedeh",110
1595,"Grand Kru",110
1596,Lofa,110
1597,Margibi,110
1598,Maryland,110
1599,Montserrado,110
1600,Nimba,110
1601,"River Cess",110
1602,"River Gee",110
1603,Sinoe,110
1604,Other,110
1605,Ajdabiya,111
1606,"Al 'Aziziyah",111
1607,"Al Fatih",111
1608,"Al Jabal al Akhdar",111
1609,"Al Jufrah",111
1610,"Al Khums",111
1611,"Al Kufrah",111
1612,"An Nuqat al Khams",111
1613,"Ash Shati'",111
1614,Awbari,111
1615,"Az Zawiyah",111
1616,Banghazi,111
1617,Darnah,111
1618,Ghadamis,111
1619,Gharyan,111
1620,Misratah,111
1621,Murzuq,111
1622,Sabha,111
1623,Sawfajjin,111
1624,Surt,111
1625,Tarabulus,111
1626,Tarhunah,111
1627,Tubruq,111
1628,Yafran,111
1629,Zlitan,111
1630,Other,111
1631,Balzers,112
1632,Eschen,112
1633,Gamprin,112
1634,Mauren,112
1635,Planken,112
1636,Ruggell,112
1637,Schaan,112
1638,Schellenberg,112
1639,Triesen,112
1640,Triesenberg,112
1641,Vaduz,112
1642,Other,112
1643,Alytaus,113
1644,Kauno,113
1645,Klaipedos,113
1646,Marijampoles,113
1647,Panevezio,113
1648,Siauliu,113
1649,Taurages,113
1650,Telsiu,113
1651,Utenos,113
1652,Vilniaus,113
1653,Other,113
1654,Diekirch,114
1655,Grevenmacher,114
1656,Luxembourg,114
1657,Other,114
1658,Other,115
1659,Aerodrom,116
1660,Aracinovo,116
1661,Berovo,116
1662,Bitola,116
1663,Bogdanci,116
1664,Bogovinje,116
1665,Bosilovo,116
1666,Brvenica,116
1667,Butel,116
1668,Cair,116
1669,Caska,116
1670,Centar,116
1671,"Centar Zupa",116
1672,Cesinovo,116
1673,Cucer-Sandevo,116
1674,Debar,116
1675,Debartsa,116
1676,Delcevo,116
1677,"Demir Hisar",116
1678,"Demir Kapija",116
1679,Dojran,116
1680,Dolneni,116
1681,Drugovo,116
1682,"Gazi Baba",116
1683,Gevgelija,116
1684,"Gjorce Petrov",116
1685,Gostivar,116
1686,Gradsko,116
1687,Ilinden,116
1688,Jegunovce,116
1689,Karbinci,116
1690,Karpos,116
1691,Kavadarci,116
1692,Kicevo,116
1693,"Kisela Voda",116
1694,Kocani,116
1695,Konce,116
1696,Kratovo,116
1697,"Kriva Palanka",116
1698,Krivogastani,116
1699,Krusevo,116
1700,Kumanovo,116
1701,Lipkovo,116
1702,Lozovo,116
1703,"Makedonska Kamenica",116
1704,"Makedonski Brod",116
1705,"Mavrovo i Rastusa",116
1706,Mogila,116
1707,Negotino,116
1708,Novaci,116
1709,"Novo Selo",116
1710,Ohrid,116
1711,Oslomej,116
1712,Pehcevo,116
1713,Petrovec,116
1714,Plasnica,116
1715,Prilep,116
1716,Probistip,116
1717,Radovis,116
1718,Rankovce,116
1719,Resen,116
1720,Rosoman,116
1721,Saraj,116
1722,Skopje,116
1723,Sopiste,116
1724,"Staro Nagoricane",116
1725,Stip,116
1726,Struga,116
1727,Strumica,116
1728,Studenicani,116
1729,"Suto Orizari",116
1730,"Sveti Nikole",116
1731,Tearce,116
1732,Tetovo,116
1733,Valandovo,116
1734,Vasilevo,116
1735,Veles,116
1736,Vevcani,116
1737,Vinica,116
1738,Vranestica,116
1739,Vrapciste,116
1740,Zajas,116
1741,Zelenikovo,116
1742,Zelino,116
1743,Zrnovci,116
1744,Other,116
1745,Antananarivo,117
1746,Antsiranana,117
1747,Fianarantsoa,117
1748,Mahajanga,117
1749,Toamasina,117
1750,Toliara,117
1751,Other,117
1752,Balaka,118
1753,Blantyre,118
1754,Chikwawa,118
1755,Chiradzulu,118
1756,Chitipa,118
1757,Dedza,118
1758,Dowa,118
1759,Karonga,118
1760,Kasungu,118
1761,Likoma,118
1762,Lilongwe,118
1763,Machinga,118
1764,Mangochi,118
1765,Mchinji,118
1766,Mulanje,118
1767,Mwanza,118
1768,Mzimba,118
1769,Ntcheu,118
1770,"Nkhata Bay",118
1771,Nkhotakota,118
1772,Nsanje,118
1773,Ntchisi,118
1774,Phalombe,118
1775,Rumphi,118
1776,Salima,118
1777,Thyolo,118
1778,Zomba,118
1779,Other,118
1780,Johor,119
1781,Kedah,119
1782,Kelantan,119
1783,"Kuala Lumpur",119
1784,Labuan,119
1785,Malacca,119
1786,"Negeri Sembilan",119
1787,Pahang,119
1788,Perak,119
1789,Perlis,119
1790,Penang,119
1791,Sabah,119
1792,Sarawak,119
1793,Selangor,119
1794,Terengganu,119
1795,Other,119
1796,Alifu,120
1797,Baa,120
1798,Dhaalu,120
1799,Faafu,120
1800,"Gaafu Alifu",120
1801,"Gaafu Dhaalu",120
1802,Gnaviyani,120
1803,"Haa Alifu",120
1804,"Haa Dhaalu",120
1805,Kaafu,120
1806,Laamu,120
1807,Lhaviyani,120
1808,Maale,120
1809,Meemu,120
1810,Noonu,120
1811,Raa,120
1812,Seenu,120
1813,Shaviyani,120
1814,Thaa,120
1815,Vaavu,120
1816,Other,120
1817,"Bamako (Capital)",121
1818,Gao,121
1819,Kayes,121
1820,Kidal,121
1821,Koulikoro,121
1822,Mopti,121
1823,Segou,121
1824,Sikasso,121
1825,Tombouctou,121
1826,Other,121
1827,"Malta (General)",122
1828,Other,122
1829,"Martinique (General)",123
1830,Other,123
1831,Adrar,124
1832,Assaba,124
1833,Brakna,124
1834,"Dakhlet Nouadhibou",124
1835,Gorgol,124
1836,Guidimaka,124
1837,"Hodh Ech Chargui",124
1838,"Hodh El Gharbi",124
1839,Inchiri,124
1840,Nouakchott,124
1841,Tagant,124
1842,"Tiris Zemmour",124
1843,Trarza,124
1844,Other,124
1845,"Agalega Islands",125
1846,"Black River",125
1847,"Cargados Carajos Shoals",125
1848,Flacq,125
1849,"Grand Port",125
1850,Moka,125
1851,Pamplemousses,125
1852,"Plaines Wilhems",125
1853,"Port Louis",125
1854,"Riviere du Rempart",125
1855,Rodrigues,125
1856,Savanne,125
1857,Other,125
1858,Other,126
1859,Aguascalientes,127
1860,"Baja California",127
1861,"Baja California Sur",127
1862,Campeche,127
1863,Chiapas,127
1864,Chihuahua,127
1865,"Coahuila de Zaragoza",127
1866,Colima,127
1867,"Distrito Federal",127
1868,Durango,127
1869,Guanajuato,127
1870,Guerrero,127
1871,Hidalgo,127
1872,Jalisco,127
1873,Mexico,127
1874,"Michoacan de Ocampo",127
1875,Morelos,127
1876,Nayarit,127
1877,"Nuevo Leon",127
1878,Oaxaca,127
1879,Puebla,127
1880,"Queretaro de Arteaga",127
1881,"Quintana Roo",127
1882,"San Luis Potosi",127
1883,Sinaloa,127
1884,Sonora,127
1885,Tabasco,127
1886,Tamaulipas,127
1887,Tlaxcala,127
1888,Veracruz-Llave,127
1889,Yucatan,127
1890,Zacatecas,127
1891,Other,127
1892,Pohnpoe,128
1893,Other,128
1894,"Anenii Noi",129
1895,Basarabeasca,129
1896,Briceni,129
1897,Cahul,129
1898,Cantemir,129
1899,Calarasi,129
1900,Causeni,129
1901,Cimislia,129
1902,Criuleni,129
1903,Donduseni,129
1904,Drochia,129
1905,Dubasari,129
1906,Edinet,129
1907,Falesti,129
1908,Floresti,129
1909,Glodeni,129
1910,Hincesti,129
1911,Ialoveni,129
1912,Leova,129
1913,Nisporeni,129
1914,Ocnita,129
1915,Orhei,129
1916,Rezina,129
1917,Riscani,129
1918,Singerei,129
1919,Soldanesti,129
1920,Soroca,129
1921,Stefan-Voda,129
1922,Straseni,129
1923,Taraclia,129
1924,Telenesti,129
1925,Ungheni,129
1926,Balti,129
1927,Bender,129
1928,Chisinau,129
1929,Gagauzia,129
1930,"Stinga Nistrului",129
1931,Other,129
1932,"Monaco (General)",130
1933,Other,130
1934,Arhangay,131
1935,Bayanhongor,131
1936,Bayan-Olgiy,131
1937,Bulgan,131
1938,"Darhan Uul",131
1939,Dornod,131
1940,Dornogovi,131
1941,Dundgovi,131
1942,Dzavhan,131
1943,Govi-Altay,131
1944,Govi-Sumber,131
1945,Hentiy,131
1946,Hovd,131
1947,Hovsgol,131
1948,Omnogovi,131
1949,Orhon,131
1950,Ovorhangay,131
1951,Selenge,131
1952,Suhbaatar,131
1953,Tov,131
1954,Ulaanbaatar,131
1955,Uvs,131
1956,Other,131
1957,"Parish of Saint Anthony",132
1958,Other,132
1959,Agadir,133
1960,"Al Hoceima",133
1961,Azilal,133
1962,"Beni Mellal",133
1963,"Ben Slimane",133
1964,Boulemane,133
1965,Casablanca,133
1966,Chaouen,133
1967,"El Jadida",133
1968,"El Kelaa des Sraghna",133
1969,"Er Rachidia",133
1970,Essaouira,133
1971,Fes,133
1972,Figuig,133
1973,Guelmim,133
1974,Ifrane,133
1975,Kenitra,133
1976,Khemisset,133
1977,Khenifra,133
1978,Khouribga,133
1979,Laayoune,133
1980,Larache,133
1981,Marrakech,133
1982,Meknes,133
1983,Nador,133
1984,Ouarzazate,133
1985,Oujda,133
1986,Rabat-Sale,133
1987,Safi,133
1988,Settat,133
1989,"Sidi Kacem",133
1990,Tangier,133
1991,Tan-Tan,133
1992,Taounate,133
1993,Taroudannt,133
1994,Tata,133
1995,Taza,133
1996,Tetouan,133
1997,Tiznit,133
1998,Other,133
1999,"Cabo Delgado",134
2000,Gaza,134
2001,Inhambane,134
2002,Manica,134
2003,Maputo,134
2004,"Cidade de Maputo",134
2005,Nampula,134
2006,Niassa,134
2007,Sofala,134
2008,Tete,134
2009,Zambezia,134
2010,Other,134
2011,Irrawaddy,135
2012,Mandalay,135
2013,Mon,135
2014,Rakhine,135
2015,Rangoon,135
2016,Sagaing,135
2017,Shan,135
2018,Other,135
2019,Caprivi,136
2020,Erongo,136
2021,Hardap,136
2022,Karas,136
2023,Khomas,136
2024,Kunene,136
2025,Ohangwena,136
2026,Okavango,136
2027,Omaheke,136
2028,Omusati,136
2029,Oshana,136
2030,Oshikoto,136
2031,Otjozondjupa,136
2032,Other,136
2033,"Nauru (General)",137
2034,Other,137
2035,Bagmati,138
2036,Bheri,138
2037,Dhawalagiri,138
2038,Gandaki,138
2039,Janakpur,138
2040,Karnali,138
2041,Kosi,138
2042,Lumbini,138
2043,Mahakali,138
2044,Mechi,138
2045,Narayani,138
2046,Rapti,138
2047,Sagarmatha,138
2048,Seti,138
2049,Other,138
2050,Drenthe,139
2051,Flevoland,139
2052,Friesland,139
2053,Gelderland,139
2054,Groningen,139
2055,Limburg,139
2056,Noord-Brabant,139
2057,Noord-Holland,139
2058,Overijssel,139
2059,Utrecht,139
2060,Zeeland,139
2061,Zuid-Holland,139
2062,Other,139
2063,"Curacao Island",140
2064,Other,140
2065,"New Caledonia Island",141
2066,Other,141
2067,Auckland,142
2068,"Bay of Plenty",142
2069,Canterbury,142
2070,"Chatham Islands",142
2071,Gisborne,142
2072,"Hawke's Bay",142
2073,Manawatu-Wanganui,142
2074,Marlborough,142
2075,Nelson,142
2076,Northland,142
2077,Otago,142
2078,Southland,142
2079,Taranaki,142
2080,Tasman,142
2081,Waikato,142
2082,Wellington,142
2083,"West Coast",142
2084,Other,142
2085,"Atlantico Norte",143
2086,"Atlantico Sur",143
2087,Boaco,143
2088,Carazo,143
2089,Chinandega,143
2090,Chontales,143
2091,Esteli,143
2092,Granada,143
2093,Jinotega,143
2094,Leon,143
2095,Madriz,143
2096,Managua,143
2097,Masaya,143
2098,Matagalpa,143
2099,"Nueva Segovia",143
2100,"Rio San Juan",143
2101,Rivas,143
2102,Other,143
2103,Agadez,144
2104,Diffa,144
2105,Dosso,144
2106,Maradi,144
2107,Niamey,144
2108,Tahoua,144
2109,Tillaberi,144
2110,Zinder,144
2111,Other,144
2112,Abia,145
2113,"Abuja Federal Capital",145
2114,Adamawa,145
2115,"Akwa Ibom",145
2116,Anambra,145
2117,Bauchi,145
2118,Bayelsa,145
2119,Benue,145
2120,Borno,145
2121,"Cross River",145
2122,Delta,145
2123,Ebonyi,145
2124,Edo,145
2125,Ekiti,145
2126,Enugu,145
2127,Gombe,145
2128,Imo,145
2129,Jigawa,145
2130,Kaduna,145
2131,Kano,145
2132,Katsina,145
2133,Kebbi,145
2134,Kogi,145
2135,Kwara,145
2136,Lagos,145
2137,Nassarawa,145
2138,Niger,145
2139,Ogun,145
2140,Ondo,145
2141,Osun,145
2142,Oyo,145
2143,Plateau,145
2144,Rivers,145
2145,Sokoto,145
2146,Taraba,145
2147,Yobe,145
2148,Zamfara,145
2149,Other,145
2150,"Niue (General)",146
2151,Other,146
2152,Other,147
2153,Akershus,148
2154,Aust-Agder,148
2155,Buskerud,148
2156,Finnmark,148
2157,Hedmark,148
2158,Hordaland,148
2159,"More og Romsdal",148
2160,Nordland,148
2161,Nord-Trondelag,148
2162,Oppland,148
2163,Oslo,148
2164,Ostfold,148
2165,Rogaland,148
2166,"Sogn og Fjordane",148
2167,Sor-Trondelag,148
2168,Telemark,148
2169,Troms,148
2170,Vest-Agder,148
2171,Vestfold,148
2172,Other,148
2173,"Ad Dakhiliyah",149
2174,"Al Batinah",149
2175,"Al Wusta",149
2176,"Ash Sharqiyah",149
2177,"Az Zahirah",149
2178,Masqat,149
2179,Musandam,149
2180,Dhofar,149
2181,Other,149
2182,Balochistan,150
2183,"North-West Frontier Province",150
2184,Punjab,150
2185,Sindh,150
2186,"Islamabad Capital Territory",150
2187,"Federally Administered Tribal Areas",150
2188,Other,150
2189,"Bocas del Toro",151
2190,Chiriqui,151
2191,Cocle,151
2192,Colon,151
2193,Darien,151
2194,Herrera,151
2195,"Los Santos",151
2196,Panama,151
2197,"San Blas",151
2198,Veraguas,151
2199,Other,151
2200,Bougainville,152
2201,Central,152
2202,Chimbu,152
2203,"Eastern Highlands",152
2204,"East New Britain",152
2205,"East Sepik",152
2206,Enga,152
2207,Gulf,152
2208,Madang,152
2209,Manus,152
2210,"Milne Bay",152
2211,Morobe,152
2212,"National Capital",152
2213,"New Ireland",152
2214,Northern,152
2215,Sandaun,152
2216,"Southern Highlands",152
2217,Western,152
2218,"Western Highlands",152
2219,"West New Britain",152
2220,Other,152
2221,"Alto Paraguay",153
2222,"Alto Parana",153
2223,Amambay,153
2224,Asuncion,153
2225,Boqueron,153
2226,Caaguazu,153
2227,Caazapa,153
2228,Canindeyu,153
2229,Central,153
2230,Concepcion,153
2231,Cordillera,153
2232,Guaira,153
2233,Itapua,153
2234,Misiones,153
2235,Neembucu,153
2236,Paraguari,153
2237,"Presidente Hayes",153
2238,"San Pedro",153
2239,Other,153
2240,Amazonas,154
2241,Ancash,154
2242,Apurimac,154
2243,Arequipa,154
2244,Ayacucho,154
2245,Cajamarca,154
2246,Callao,154
2247,Cusco,154
2248,Huancavelica,154
2249,Huanuco,154
2250,Ica,154
2251,Junin,154
2252,"La Libertad",154
2253,Lambayeque,154
2254,Lima,154
2255,Loreto,154
2256,"Madre de Dios",154
2257,Moquegua,154
2258,Pasco,154
2259,Piura,154
2260,Puno,154
2261,"San Martin",154
2262,Tacna,154
2263,Tumbes,154
2264,Ucayali,154
2265,Other,154
2266,Abra,155
2267,"Agusan del Norte",155
2268,"Agusan del Sur",155
2269,Aklan,155
2270,Albay,155
2271,Antique,155
2272,Apayao,155
2273,Aurora,155
2274,Basilan,155
2275,Bataan,155
2276,Batanes,155
2277,Batangas,155
2278,Biliran,155
2279,Benguet,155
2280,Bohol,155
2281,Bukidnon,155
2282,Bulacan,155
2283,Cagayan,155
2284,"Camarines Norte",155
2285,"Camarines Sur",155
2286,Camiguin,155
2287,Capiz,155
2288,Catanduanes,155
2289,Cavite,155
2290,Cebu,155
2291,Compostela,155
2292,"Davao del Norte",155
2293,"Davao del Sur",155
2294,"Davao Oriental",155
2295,"Eastern Samar",155
2296,Guimaras,155
2297,Ifugao,155
2298,"Ilocos Norte",155
2299,"Ilocos Sur",155
2300,Iloilo,155
2301,Isabela,155
2302,Kalinga,155
2303,Laguna,155
2304,"Lanao del Norte",155
2305,"Lanao del Sur",155
2306,"La Union",155
2307,Leyte,155
2308,Maguindanao,155
2309,Marinduque,155
2310,Masbate,155
2311,"Mindoro Occidental",155
2312,"Mindoro Oriental",155
2313,"Misamis Occidental",155
2314,"Misamis Oriental",155
2315,"Mountain Province",155
2316,"Negros Occidental",155
2317,"Negros Oriental",155
2318,"North Cotabato",155
2319,"Northern Samar",155
2320,"Nueva Ecija",155
2321,"Nueva Vizcaya",155
2322,Palawan,155
2323,Pampanga,155
2324,Pangasinan,155
2325,Quezon,155
2326,Quirino,155
2327,Rizal,155
2328,Romblon,155
2329,Samar,155
2330,Sarangani,155
2331,Siquijor,155
2332,Sorsogon,155
2333,"South Cotabato",155
2334,"Southern Leyte",155
2335,"Sultan Kudarat",155
2336,Sulu,155
2337,"Surigao del Norte",155
2338,"Surigao del Sur",155
2339,Tarlac,155
2340,Tawi-Tawi,155
2341,Zambales,155
2342,"Zamboanga del Norte",155
2343,"Zamboanga del Sur",155
2344,"Zamboanga Sibugay",155
2345,Other,155
2346,Other,156
2347,"Greater Poland (Wielkopolskie)",157
2348,"Kuyavian-Pomeranian (Kujawsko-Pomorskie)",157
2349,"Lesser Poland (Malopolskie)",157
2350,"Lodz (Lodzkie)",157
2351,"Lower Silesian (Dolnoslaskie)",157
2352,"Lublin (Lubelskie)",157
2353,"Lubusz (Lubuskie)",157
2354,"Masovian (Mazowieckie)",157
2355,"Opole (Opolskie)",157
2356,"Podlasie (Podlaskie)",157
2357,"Pomeranian (Pomorskie)",157
2358,"Silesian (Slaskie)",157
2359,"Subcarpathian (Podkarpackie)",157
2360,"Swietokrzyskie (Swietokrzyskie)",157
2361,"Warmian-Masurian (Warminsko-Mazurskie)",157
2362,"West Pomeranian (Zachodniopomorskie)",157
2363,Other,157
2364,Aveiro,158
2365,Acores,158
2366,Beja,158
2367,Braga,158
2368,Braganca,158
2369,"Castelo Branco",158
2370,Coimbra,158
2371,Evora,158
2372,Faro,158
2373,Guarda,158
2374,Leiria,158
2375,Lisboa,158
2376,Madeira,158
2377,Portalegre,158
2378,Porto,158
2379,Santarem,158
2380,Setubal,158
2381,"Viana do Castelo",158
2382,"Vila Real",158
2383,Viseu,158
2384,Other,158
2385,Aguadilla,159
2386,Arecibo,159
2387,Bayamon,159
2388,Caguas,159
2389,Carolina,159
2390,Ponce,159
2391,"San Juan",159
2392,Other,159
2393,"Ad Dawhah",160
2394,"Al Ghuwayriyah",160
2395,"Al Jumayliyah",160
2396,"Al Khawr",160
2397,"Al Wakrah",160
2398,"Ar Rayyan",160
2399,"Jarayan al Batinah",160
2400,"Madinat ash Shamal",160
2401,"Umm Sa'id",160
2402,"Umm Salal",160
2403,Other,160
2404,"Reunion (General)",161
2405,Other,161
2406,Alba,162
2407,Arad,162
2408,Arges,162
2409,Bacau,162
2410,Bihor,162
2411,Bistrita-Nasaud,162
2412,Botosani,162
2413,Braila,162
2414,Brasov,162
2415,Bucuresti,162
2416,Buzau,162
2417,Calarasi,162
2418,Caras-Severin,162
2419,Cluj,162
2420,Constanta,162
2421,Covasna,162
2422,Dimbovita,162
2423,Dolj,162
2424,Galati,162
2425,Gorj,162
2426,Giurgiu,162
2427,Harghita,162
2428,Hunedoara,162
2429,Ialomita,162
2430,Iasi,162
2431,Ilfov,162
2432,Maramures,162
2433,Mehedinti,162
2434,Mures,162
2435,Neamt,162
2436,Olt,162
2437,Prahova,162
2438,Salaj,162
2439,"Satu Mare",162
2440,Sibiu,162
2441,Suceava,162
2442,Teleorman,162
2443,Timis,162
2444,Tulcea,162
2445,Vaslui,162
2446,Vilcea,162
2447,Vrancea,162
2448,Other,162
2449,Amur,163
2450,Arkhangel'sk,163
2451,Astrakhan',163
2452,Belgorod,163
2453,Bryansk,163
2454,Chelyabinsk,163
2455,Chita,163
2456,Irkutsk,163
2457,Ivanovo,163
2458,Kaliningrad,163
2459,Kaluga,163
2460,Kamchatka,163
2461,Kemerovo,163
2462,Kirov,163
2463,Kostroma,163
2464,Kurgan,163
2465,Kursk,163
2466,Leningrad,163
2467,Lipetsk,163
2468,Magadan,163
2469,Moscow,163
2470,Murmansk,163
2471,"Nizhniy Novgorod",163
2472,Novgorod,163
2473,Novosibirsk,163
2474,Omsk,163
2475,Orenburg,163
2476,Orel,163
2477,Penza,163
2478,Perm',163
2479,Pskov,163
2480,Rostov,163
2481,Ryazan',163
2482,Sakhalin,163
2483,Samara,163
2484,Saratov,163
2485,Smolensk,163
2486,Sverdlovsk,163
2487,Tambov,163
2488,Tomsk,163
2489,Tula,163
2490,Tver',163
2491,Tyumen',163
2492,Ul'yanovsk,163
2493,Vladimir,163
2494,Volgograd,163
2495,Vologda,163
2496,Voronezh,163
2497,Yaroslavl',163
2498,Adygeya,163
2499,Altay,163
2500,Bashkortostan,163
2501,Buryatiya,163
2502,Chechnya,163
2503,Chuvashiya,163
2504,Dagestan,163
2505,Ingushetiya,163
2506,Kabardino-Balkariya,163
2507,Kalmykiya,163
2508,Karachayevo-Cherkesiya,163
2509,Kareliya,163
2510,Khakasiya,163
2511,Komi,163
2512,Mariy-El,163
2513,Mordoviya,163
2514,Sakha,163
2515,"North Ossetia",163
2516,Tatarstan,163
2517,Tyva,163
2518,Udmurtiya,163
2519,"Aga Buryat",163
2520,Chukotka,163
2521,Evenk,163
2522,Khanty-Mansi,163
2523,Komi-Permyak,163
2524,Koryak,163
2525,Nenets,163
2526,Taymyr,163
2527,"Ust'-Orda Buryat",163
2528,Yamalo-Nenets,163
2529,Altay,163
2530,Khabarovsk,163
2531,Krasnodar,163
2532,Krasnoyarsk,163
2533,Primorskiy,163
2534,Stavropol',163
2535,Moscow,163
2536,"St. Petersburg",163
2537,Yevrey,163
2538,Other,163
2539,Butare,164
2540,Byumba,164
2541,Cyangugu,164
2542,Gikongoro,164
2543,Gisenyi,164
2544,Gitarama,164
2545,Kibungo,164
2546,Kibuye,164
2547,"Kigali Rurale",164
2548,Kigali-ville,164
2549,Umutara,164
2550,Ruhengeri,164
2551,Other,164
2552,A'ana,165
2553,Aiga-i-le-Tai,165
2554,Atua,165
2555,Fa'asaleleaga,165
2556,Gaga'emauga,165
2557,Gagaifomauga,165
2558,Palauli,165
